Size,Interval,CondNum,NoiseLevel,Iter,Rec_l1,Rec_l2,Time_ms,U_err,S_err,V_err
10x10,[0;100],6.33958,1e-10,50,2.03884e-16,2.69749e-17,47.6683,1.79102e-17,2.61506e-17,1.79097e-17
10x10,[0;100],6.33958,1e-10,100,1.85426e-16,2.41275e-17,85.4471,1.59177e-17,1.91606e-17,1.59017e-17

10x10,[0;100],6.33958,1e-05,1,2.21438e-06,3.33397e-07,1.3889,2.37123e-08,5.83951e-08,2.37327e-08
10x10,[0;100],6.33958,1e-05,5,2.13046e-16,2.87432e-17,5.9014,1.62318e-17,2.36585e-17,1.62782e-17
10x10,[0;100],6.33958,1e-05,10,1.60326e-16,2.15904e-17,7.8743,1.44518e-17,2.89886e-17,1.44369e-17
10x10,[0;100],6.33958,1e-05,20,1.83474e-16,2.46144e-17,16.9,1.62852e-17,2.39272e-17,1.62949e-17
10x10,[0;100],6.33958,1e-05,30,2.58067e-16,3.32307e-17,23.5725,1.84054e-17,3.01463e-17,1.84666e-17
10x10,[0;100],6.33958,1e-05,50,2.48011e-16,3.12053e-17,39.0764,1.2841e-17,3.31418e-17,1.28749e-17
10x10,[0;100],6.33958,1e-05,100,1.9868e-16,2.71901e-17,82.5794,1.88657e-17,2.47312e-17,1.88828e-17

10x10,[0;1000],40.6318,1e-20,1,1.53133e-15,2.07148e-16,1.3226,3.76176e-18,1.25489e-16,3.69987e-18
10x10,[0;1000],40.6318,1e-20,5,2.30187e-15,2.94285e-16,5.3061,3.5799e-18,1.9907e-16,3.53035e-18
10x10,[0;1000],40.6318,1e-20,10,1.56786e-15,2.02662e-16,7.8436,4.45017e-18,1.72925e-16,4.37626e-18
10x10,[0;1000],40.6318,1e-20,20,2.44e-15,3.05831e-16,15.6917,4.98294e-18,2.53727e-16,4.97712e-18
10x10,[0;1000],40.6318,1e-20,30,1.68138e-15,2.1756e-16,23.6842,2.89937e-18,1.89466e-16,2.91517e-18
10x10,[0;1000],40.6318,1e-20,50,2.0744e-15,2.73499e-16,48.7261,7.04486e-18,2.44959e-16,7.00227e-18
10x10,[0;1000],40.6318,1e-20,100,1.40838e-15,1.84065e-16,79.5185,6.12457e-18,1.93178e-16,6.0796e-18

10x10,[0;1000],40.6318,1e-15,1,1.76302e-15,2.24233e-16,1.2547,2.29768e-18,2.34797e-16,2.3164e-18
10x10,[0;1000],40.6318,1e-15,5,1.45999e-15,1.94072e-16,4.2766,4.90452e-18,2.52198e-16,4.90938e-18
10x10,[0;1000],40.6318,1e-15,10,2.09153e-15,2.66515e-16,11.626,4.35724e-18,2.59467e-16,4.37783e-18
10x10,[0;1000],40.6318,1e-15,20,1.44177e-15,1.90179e-16,15.9165,3.76229e-18,1.4581e-16,3.79637e-18
10x10,[0;1000],40.6318,1e-15,30,1.84466e-15,2.28494e-16,24.8498,4.12498e-18,2.2142e-16,4.14928e-18
10x10,[0;1000],40.6318,1e-15,50,1.7319e-15,2.20026e-16,39.7847,3.41306e-18,1.96882e-16,3.42014e-18
10x10,[0;1000],40.6318,1e-15,100,2.01412e-15,2.52782e-16,82.6924,5.12589e-18,2.00269e-16,5.10885e-18

10x10,[0;1000],40.6318,1e-10,1,2.29135e-15,2.9758e-16,1.4003,4.45261e-18,1.25008e-16,4.38917e-18
10x10,[0;1000],40.6318,1e-10,5,1.70133e-15,2.21954e-16,5.8671,5.36914e-18,1.8424e-16,5.41682e-18
10x10,[0;1000],40.6318,1e-10,10,1.89107e-15,2.62672e-16,13.0912,4.55005e-18,1.71659e-16,4.56841e-18
10x10,[0;1000],40.6318,1e-10,20,1.43841e-15,1.88311e-16,19.1517,4.74479e-18,1.5786e-16,4.73698e-18
10x10,[0;1000],40.6318,1e-10,30,1.74914e-15,2.26477e-16,26.8016,2.79921e-18,1.90733e-16,2.79635e-18
10x10,[0;1000],40.6318,1e-10,50,1.70816e-15,2.09263e-16,42.7226,3.38561e-18,2.22721e-16,3.38235e-18
10x10,[0;1000],40.6318,1e-10,100,1.54575e-15,2.10737e-16,87.7762,5.35329e-18,2.38011e-16,5.32541e-18

10x10,[0;1000],40.6318,1e-05,1,2.06306e-05,3.0879e-06,0.9477,1.56355e-08,5.32504e-07,1.54774e-08
10x10,[0;1000],40.6318,1e-05,5,1.30722e-15,1.707e-16,6.3488,2.81503e-18,1.9724e-16,2.80692e-18
10x10,[0;1000],40.6318,1e-05,10,2.00035e-15,2.61014e-16,9.8113,4.2612e-18,2.58142e-16,4.30864e-18
10x10,[0;1000],40.6318,1e-05,20,1.80097e-15,2.26616e-16,19.6465,3.20059e-18,2.23153e-16,3.18181e-18
10x10,[0;1000],40.6318,1e-05,30,2.33049e-15,3.11648e-16,28.0732,5.74741e-18,1.8581e-16,5.73319e-18
10x10,[0;1000],40.6318,1e-05,50,1.95124e-15,2.37106e-16,39.102,3.11848e-18,1.53138e-16,3.14476e-18
10x10,[0;1000],40.6318,1e-05,100,1.40903e-15,1.90034e-16,82.3252,3.77735e-18,1.90543e-16,3.82131e-18

15x10,[0;1],5.15749,1e-20,1,2.40811e-18,2.66237e-19,1.667,3.67171e-18,1.60356e-19,3.67396e-18
15x10,[0;1],5.15749,1e-20,5,2.93878e-18,3.00938e-19,5.9349,3.93947e-18,1.45965e-19,3.92345e-18
15x10,[0;1],5.15749,1e-20,10,3.30851e-18,3.46723e-19,11.4644,3.77399e-18,1.58628e-19,3.76519e-18
15x10,[0;1],5.15749,1e-20,20,3.10268e-18,3.27933e-19,23.2508,3.10677e-18,1.36201e-19,3.07791e-18
15x10,[0;1],5.15749,1e-20,30,2.64359e-18,2.76029e-19,41.3173,4.10135e-18,1.01418e-19,4.08589e-18
15x10,[0;1],5.15749,1e-20,50,3.21661e-18,3.43452e-19,57.2434,3.35559e-18,2.17264e-19,3.30897e-18
15x10,[0;1],5.15749,1e-20,100,2.67493e-18,2.97483e-19,119.646,2.81598e-18,1.87789e-19,2.74977e-18

15x10,[0;1],5.15749,1e-15,1,3.42794e-18,3.68073e-19,2.2643,2.38388e-15,1.83835e-19,3.61082e-18
15x10,[0;1],5.15749,1e-15,5,3.4957e-18,3.64053e-19,8.1065,2.38387e-15,1.24948e-19,3.62286e-18
15x10,[0;1],5.15749,1e-15,10,2.15909e-18,2.2815e-19,11.661,2.38385e-15,1.24211e-19,3.04873e-18
15x10,[0;1],5.15749,1e-15,20,3.44615e-18,3.62215e-19,23.1558,2.38386e-15,1.78256e-19,3.55358e-18
15x10,[0;1],5.15749,1e-15,30,2.47249e-18,2.6834e-19,37.4766,2.3838e-15,1.4846e-19,4.4442e-18
15x10,[0;1],5.15749,1e-15,50,3.77734e-18,3.95162e-19,65.0508,2.38379e-15,2.73748e-19,4.19709e-18
15x10,[0;1],5.15749,1e-15,100,3.38644e-18,3.55668e-19,119.178,2.38381e-15,1.53329e-19,4.61336e-18

15x10,[0;1],5.15749,1e-10,1,5.56712e-18,5.96935e-19,2.0488,2.75982e-10,2.36685e-19,5.6419e-18
15x10,[0;1],5.15749,1e-10,5,2.29588e-18,2.52322e-19,8.4298,2.75982e-10,1.84334e-19,3.16667e-18
15x10,[0;1],5.15749,1e-10,10,2.51399e-18,2.71762e-19,11.2069,2.75982e-10,1.46593e-19,2.27413e-18
15x10,[0;1],5.15749,1e-10,20,2.39583e-18,2.68946e-19,27.3368,2.75982e-10,1.49078e-19,2.03924e-18
15x10,[0;1],5.15749,1e-10,30,2.64063e-18,2.80562e-19,38.2072,2.75982e-10,8.57137e-20,3.78543e-18
15x10,[0;1],5.15749,1e-10,50,2.69356e-18,2.86032e-19,62.882,2.75982e-10,2.12131e-19,3.16519e-18
15x10,[0;1],5.15749,1e-10,100,4.23728e-18,4.40053e-19,121.307,2.75982e-10,2.57141e-19,2.75244e-18

15x10,[0;1],5.15749,1e-05,1,4.78304e-08,5.65901e-09,2.0794,1.91614e-05,9.36282e-10,3.23821e-08
15x10,[0;1],5.15749,1e-05,5,3.09972e-18,3.26417e-19,7.4425,1.91614e-05,1.38872e-19,3.05762e-18
15x10,[0;1],5.15749,1e-05,10,3.30173e-18,3.52842e-19,11.6181,1.91614e-05,2.13425e-19,3.66718e-18
15x10,[0;1],5.15749,1e-05,20,3.67655e-18,4.0117e-19,22.965,1.91614e-05,1.74085e-19,3.19652e-18
15x10,[0;1],5.15749,1e-05,30,2.60463e-18,2.81792e-19,34.7459,1.91614e-05,1.14997e-19,4.00515e-18
15x10,[0;1],5.15749,1e-05,50,3.30809e-18,3.54945e-19,56.9991,1.91614e-05,1.67087e-19,4.1132e-18
15x10,[0;1],5.15749,1e-05,100,3.05101e-18,3.10412e-19,117.293,1.91614e-05,1.49078e-19,4.44078e-18

15x10,[0;10],65.9453,1e-20,1,2.05215e-17,2.32761e-18,1.8409,3.70699e-18,2.39941e-18,3.10165e-18
15x10,[0;10],65.9453,1e-20,5,2.03368e-17,2.37529e-18,7.0615,7.36048e-18,1.51012e-18,7.02232e-18
15x10,[0;10],65.9453,1e-20,10,2.56501e-17,2.80524e-18,11.4995,1.98844e-17,1.59765e-18,1.97079e-17
15x10,[0;10],65.9453,1e-20,20,2.46368e-17,2.77783e-18,22.8984,3.33392e-17,1.58147e-18,3.32818e-17
15x10,[0;10],65.9453,1e-20,30,2.14274e-17,2.33526e-18,33.6828,2.98855e-17,1.47772e-18,2.98208e-17
15x10,[0;10],65.9453,1e-20,50,2.64689e-17,2.89465e-18,60.0876,4.42144e-17,1.7675e-18,4.41811e-17
15x10,[0;10],65.9453,1e-20,100,2.33633e-17,2.58294e-18,129.207,3.39755e-17,1.45965e-18,3.39323e-17

15x10,[0;10],65.9453,1e-15,1,2.69695e-17,3.02938e-18,1.7195,2.21315e-15,2.08273e-18,4.30784e-17
15x10,[0;10],65.9453,1e-15,5,2.43236e-17,2.6323e-18,6.233,2.21342e-15,2.22344e-18,5.50813e-17
15x10,[0;10],65.9453,1e-15,10,2.37044e-17,2.47495e-18,16.9671,2.21278e-15,1.00289e-18,1.64727e-17
15x10,[0;10],65.9453,1e-15,20,2.44659e-17,2.55943e-18,29.8578,2.21336e-15,1.42708e-18,5.39299e-17
15x10,[0;10],65.9453,1e-15,30,2.15354e-17,2.44432e-18,46.2453,2.21272e-15,1.15252e-18,4.09688e-18
15x10,[0;10],65.9453,1e-15,50,2.27721e-17,2.42266e-18,61.5479,2.21347e-15,1.58072e-18,5.752e-17
15x10,[0;10],65.9453,1e-15,100,2.14016e-17,2.40922e-18,121.031,2.21306e-15,1.38109e-18,4.0405e-17

15x10,[0;10],65.9453,1e-10,1,4.19108e-17,4.46005e-18,2.1072,1.87423e-10,1.04425e-18,1.88373e-17
15x10,[0;10],65.9453,1e-10,5,2.24601e-17,2.51522e-18,8.049,1.87423e-10,1.69753e-18,6.6428e-17
15x10,[0;10],65.9453,1e-10,10,2.86539e-17,3.21805e-18,11.7403,1.87423e-10,1.16528e-18,4.77126e-17
15x10,[0;10],65.9453,1e-10,20,2.46491e-17,2.56411e-18,24.36,1.87423e-10,1.53808e-18,4.43726e-17
15x10,[0;10],65.9453,1e-10,30,2.6323e-17,2.92979e-18,40.4713,1.87423e-10,2.18398e-18,2.58099e-17
15x10,[0;10],65.9453,1e-10,50,2.35467e-17,2.56172e-18,62.7166,1.87423e-10,1.71133e-18,3.10742e-17
15x10,[0;10],65.9453,1e-10,100,2.20127e-17,2.43477e-18,120.968,1.87423e-10,1.45965e-18,2.24119e-17

15x10,[0;10],65.9453,1e-05,1,4.80983e-07,5.53428e-08,1.2394,1.99379e-05,9.6785e-09,3.13757e-07
15x10,[0;10],65.9453,1e-05,5,2.79995e-17,3.07553e-18,8.5872,1.99354e-05,2.04787e-18,5.88982e-17
15x10,[0;10],65.9453,1e-05,10,2.83214e-17,3.06046e-18,15.8125,1.99354e-05,2.01313e-18,1.8823e-17
15x10,[0;10],65.9453,1e-05,20,3.31825e-17,3.4039e-18,23.1913,1.99354e-05,2.53809e-18,2.33969e-18
15x10,[0;10],65.9453,1e-05,30,2.83436e-17,3.04768e-18,40.5116,1.99354e-05,1.90759e-18,3.61685e-18
15x10,[0;10],65.9453,1e-05,50,2.79851e-17,3.02354e-18,63.5816,1.99354e-05,1.2341e-18,1.90661e-17
15x10,[0;10],65.9453,1e-05,100,2.13361e-17,2.22335e-18,155.233,1.99354e-05,1.65191e-18,1.74505e-17

15x10,[0;100],4.8288,1e-20,1,2.72135e-16,2.90951e-17,2.1564,4.03529e-18,2.05987e-17,4.04163e-18
15x10,[0;100],4.8288,1e-20,5,3.2911e-16,3.51345e-17,7.1008,3.94587e-18,2.05987e-17,3.97633e-18
15x10,[0;100],4.8288,1e-20,10,2.81513e-16,2.9713e-17,13.9354,2.63564e-18,2.03044e-17,2.55805e-18
15x10,[0;100],4.8288,1e-20,20,2.48553e-16,2.76655e-17,27.1436,2.06066e-18,2.05987e-17,2.00675e-18
15x10,[0;100],4.8288,1e-20,30,2.79345e-16,2.96967e-17,44.4236,3.51575e-18,1.93171e-17,3.52821e-18
15x10,[0;100],4.8288,1e-20,50,2.95825e-16,3.13459e-17,60.4514,5.88405e-18,2.53768e-17,5.8885e-18
15x10,[0;100],4.8288,1e-20,100,3.10136e-16,3.27847e-17,126.804,2.08201e-18,2.71527e-17,2.03084e-18

15x10,[0;100],4.8288,1e-15,1,2.54462e-16,2.74249e-17,2.9064,2.57011e-15,2.47768e-17,1.94843e-18
15x10,[0;100],4.8288,1e-15,5,3.09919e-16,3.21645e-17,9.1283,2.5701e-15,2.53175e-17,1.83743e-18
15x10,[0;100],4.8288,1e-15,10,2.51264e-16,2.77821e-17,15.6546,2.5701e-15,1.5123e-17,4.37271e-18
15x10,[0;100],4.8288,1e-15,20,2.10227e-16,2.28907e-17,26.723,2.57006e-15,1.5123e-17,3.27881e-18
15x10,[0;100],4.8288,1e-15,30,2.44596e-16,2.82248e-17,44.6474,2.57006e-15,1.94722e-17,4.17388e-18
15x10,[0;100],4.8288,1e-15,50,2.30664e-16,2.49326e-17,65.6573,2.57004e-15,2.45327e-17,1.34355e-18
15x10,[0;100],4.8288,1e-15,100,2.54896e-16,2.76232e-17,122.112,2.57005e-15,2.28826e-17,1.95154e-18

15x10,[0;100],4.8288,1e-10,1,4.97161e-16,5.67669e-17,2.8973,1.69844e-10,3.04443e-17,3.76143e-18
15x10,[0;100],4.8288,1e-10,5,3.09431e-16,3.2348e-17,7.8637,1.69844e-10,2.27507e-17,1.67411e-18
15x10,[0;100],4.8288,1e-10,10,2.41723e-16,2.58765e-17,14.9549,1.69844e-10,1.6457e-17,2.12445e-18
15x10,[0;100],4.8288,1e-10,20,3.39518e-16,3.65342e-17,24.5616,1.69844e-10,2.69302e-17,3.04039e-18
15x10,[0;100],4.8288,1e-10,30,2.7864e-16,2.90713e-17,38.2489,1.69844e-10,1.71729e-17,2.15641e-18
15x10,[0;100],4.8288,1e-10,50,3.15882e-16,3.69954e-17,62.1285,1.69844e-10,2.66493e-17,3.2359e-18
15x10,[0;100],4.8288,1e-10,100,2.43512e-16,2.57585e-17,126.373,1.69844e-10,1.96262e-17,2.40896e-18

15x10,[0;100],4.8288,1e-05,1,4.0071e-06,5.25044e-07,2.0954,2.16189e-05,7.84152e-08,2.21172e-08
15x10,[0;100],4.8288,1e-05,5,2.3782e-16,2.59855e-17,7.3689,2.16189e-05,2.08167e-17,2.10456e-18
15x10,[0;100],4.8288,1e-05,10,3.10299e-16,3.30658e-17,15.0541,2.16189e-05,2.3079e-17,1.81536e-18
15x10,[0;100],4.8288,1e-05,20,3.66623e-16,3.9226e-17,22.9817,2.16189e-05,2.08888e-17,1.57845e-18
15x10,[0;100],4.8288,1e-05,30,3.19677e-16,3.25023e-17,37.1803,2.16189e-05,2.85044e-17,1.94985e-18
15x10,[0;100],4.8288,1e-05,50,3.16533e-16,3.3983e-17,63.9091,2.16189e-05,2.25514e-17,2.43295e-18
15x10,[0;100],4.8288,1e-05,100,3.01137e-16,3.05881e-17,120.179,2.16189e-05,1.15069e-17,2.90364e-18

15x10,[0;1000],3.54759,1e-20,1,3.1997e-15,3.43845e-16,1.986,6.117e-18,2.43554e-16,6.08614e-18
15x10,[0;1000],3.54759,1e-20,5,2.95402e-15,3.10308e-16,6.4477,5.20102e-18,1.77722e-16,5.172e-18
15x10,[0;1000],3.54759,1e-20,10,2.82782e-15,2.92153e-16,15.1876,1.2394e-17,1.68831e-16,1.23739e-17
15x10,[0;1000],3.54759,1e-20,20,2.69251e-15,2.89305e-16,22.7122,7.12937e-18,1.66533e-16,7.11246e-18
15x10,[0;1000],3.54759,1e-20,30,2.86771e-15,3.09626e-16,34.3856,1.41757e-17,1.24127e-16,1.4131e-17
15x10,[0;1000],3.54759,1e-20,50,3.10841e-15,3.54216e-16,60.8417,1.38964e-17,1.79877e-16,1.39242e-17
15x10,[0;1000],3.54759,1e-20,100,3.12706e-15,3.33775e-16,116.544,6.07949e-18,2.30555e-16,6.0531e-18

15x10,[0;1000],3.54759,1e-15,1,3.1804e-15,3.49122e-16,2.1941,2.45922e-15,2.37144e-16,1.32669e-17
15x10,[0;1000],3.54759,1e-15,5,2.84733e-15,3.01722e-16,7.2937,2.4592e-15,1.96262e-16,3.02456e-18
15x10,[0;1000],3.54759,1e-15,10,2.99175e-15,3.16167e-16,11.7428,2.45919e-15,1.24127e-16,8.16275e-18
15x10,[0;1000],3.54759,1e-15,20,2.72807e-15,2.91291e-16,26.5096,2.45919e-15,2.18548e-16,3.11419e-18
15x10,[0;1000],3.54759,1e-15,30,3.9684e-15,4.33547e-16,34.3216,2.45919e-15,2.45131e-16,5.348e-18
15x10,[0;1000],3.54759,1e-15,50,3.86041e-15,4.0329e-16,60.7545,2.4592e-15,1.92296e-16,1.6363e-17
15x10,[0;1000],3.54759,1e-15,100,3.16826e-15,3.42185e-16,121.177,2.45915e-15,1.8619e-16,3.86761e-18

15x10,[0;1000],3.54759,1e-10,1,6.53752e-15,7.15893e-16,1.8936,2.02497e-10,2.8441e-16,2.30805e-17
15x10,[0;1000],3.54759,1e-10,5,2.88463e-15,3.30465e-16,7.1798,2.02497e-10,2.02064e-16,1.0474e-17
15x10,[0;1000],3.54759,1e-10,10,3.21639e-15,3.49993e-16,11.5455,2.02497e-10,1.94289e-16,1.50925e-17
15x10,[0;1000],3.54759,1e-10,20,2.99218e-15,3.31034e-16,23.3879,2.02497e-10,1.8619e-16,1.23447e-17
15x10,[0;1000],3.54759,1e-10,30,2.75431e-15,3.02517e-16,37.3193,2.02497e-10,1.59444e-16,2.52038e-17
15x10,[0;1000],3.54759,1e-10,50,3.00042e-15,3.34102e-16,58.0106,2.02497e-10,2.14994e-16,7.56793e-18
15x10,[0;1000],3.54759,1e-10,100,2.67082e-15,3.00634e-16,115.909,2.02497e-10,2.0955e-16,7.68635e-18

15x10,[0;1000],3.54759,1e-05,1,5.21445e-05,5.89874e-06,2.0815,2.38791e-05,1.14263e-06,1.65191e-07
15x10,[0;1000],3.54759,1e-05,5,3.17346e-15,3.47283e-16,7.0264,2.38785e-05,1.94289e-16,2.85014e-18
15x10,[0;1000],3.54759,1e-05,10,3.1856e-15,3.42744e-16,15.5373,2.38785e-05,1.59444e-16,6.797e-18
15x10,[0;1000],3.54759,1e-05,20,2.8946e-15,3.12218e-16,25.7875,2.38785e-05,1.88247e-16,1.0491e-17
15x10,[0;1000],3.54759,1e-05,30,2.90523e-15,3.27678e-16,34.9826,2.38785e-05,2.37144e-16,1.54554e-17
15x10,[0;1000],3.54759,1e-05,50,3.05788e-15,3.31981e-16,64.5284,2.38785e-05,2.23773e-16,1.68466e-17
15x10,[0;1000],3.54759,1e-05,100,3.23873e-15,3.39552e-16,118.843,2.38785e-05,1.94289e-16,7.43361e-18

15x15,[0;1],12.8912,1e-20,1,3.65376e-18,3.1884e-19,3.5934,9.33292e-18,2.03739e-19,9.25244e-18
15x15,[0;1],12.8912,1e-20,5,4.06041e-18,3.47945e-19,11.8163,1.46791e-17,2.33068e-19,1.48806e-17
15x15,[0;1],12.8912,1e-20,10,4.14276e-18,3.65382e-19,22.6991,4.08541e-18,2.38328e-19,4.02727e-18
15x15,[0;1],12.8912,1e-20,20,4.26267e-18,3.64624e-19,46.397,2.04223e-17,1.52278e-19,2.06261e-17
15x15,[0;1],12.8912,1e-20,30,4.56593e-18,3.77555e-19,74.7384,1.19892e-17,1.46279e-19,1.19482e-17
15x15,[0;1],12.8912,1e-20,50,3.89643e-18,3.34536e-19,134.955,1.48535e-17,1.52127e-19,1.50327e-17
15x15,[0;1],12.8912,1e-20,100,4.32521e-18,3.54636e-19,238.935,6.35338e-18,2.23617e-19,6.35123e-18

15x15,[0;1],12.8912,1e-15,1,3.25192e-18,2.84006e-19,3.8177,4.79763e-18,2.34443e-19,4.76743e-18
15x15,[0;1],12.8912,1e-15,5,3.78065e-18,3.23633e-19,12.4462,2.14075e-17,1.68864e-19,2.15823e-17
15x15,[0;1],12.8912,1e-15,10,4.00766e-18,3.39337e-19,23.1355,8.58269e-18,1.75922e-19,8.71781e-18
15x15,[0;1],12.8912,1e-15,20,4.48893e-18,3.92704e-19,45.8102,1.27709e-17,2.8821e-19,1.29084e-17
15x15,[0;1],12.8912,1e-15,30,4.25523e-18,3.54319e-19,77.8402,4.61512e-18,1.95575e-19,4.61347e-18
15x15,[0;1],12.8912,1e-15,50,4.61403e-18,3.82443e-19,122.911,2.82836e-17,2.17791e-19,2.81858e-17
15x15,[0;1],12.8912,1e-15,100,4.76808e-18,4.13961e-19,242.147,9.76017e-18,2.4962e-19,9.92401e-18

15x15,[0;1],12.8912,1e-10,1,8.27165e-18,7.51508e-19,4.1268,1.95418e-17,2.91458e-19,1.97424e-17
15x15,[0;1],12.8912,1e-10,5,5.01907e-18,4.31684e-19,13.9482,1.95888e-18,2.80541e-19,1.86497e-18
15x15,[0;1],12.8912,1e-10,10,4.21211e-18,3.77656e-19,27.5693,5.06895e-18,2.58032e-19,5.00594e-18
15x15,[0;1],12.8912,1e-10,20,4.62731e-18,3.93377e-19,46.396,1.25864e-17,2.57943e-19,1.2716e-17
15x15,[0;1],12.8912,1e-10,30,4.77475e-18,4.05626e-19,79.231,1.50332e-17,2.8428e-19,1.51571e-17
15x15,[0;1],12.8912,1e-10,50,4.17579e-18,3.66883e-19,123.581,6.51245e-18,2.60071e-19,6.54248e-18
15x15,[0;1],12.8912,1e-10,100,3.8216e-18,3.43417e-19,241.29,2.87547e-18,2.16629e-19,2.90573e-18

15x15,[0;1],12.8912,1e-05,1,6.66968e-08,6.81205e-09,2.5941,1.51951e-07,1.09084e-09,1.52621e-07
15x15,[0;1],12.8912,1e-05,5,3.86721e-18,3.4633e-19,15.3066,1.00896e-17,2.11154e-19,1.03582e-17
15x15,[0;1],12.8912,1e-05,10,3.53009e-18,3.06595e-19,26.6707,1.38779e-17,1.97444e-19,1.40861e-17
15x15,[0;1],12.8912,1e-05,20,4.29435e-18,3.9674e-19,52.9762,5.86755e-18,2.34051e-19,5.77483e-18
15x15,[0;1],12.8912,1e-05,30,3.74894e-18,3.21979e-19,72.1552,9.44649e-18,2.2627e-19,9.54301e-18
15x15,[0;1],12.8912,1e-05,50,4.58184e-18,4.05465e-19,119.227,2.74457e-18,2.26473e-19,2.62952e-18
15x15,[0;1],12.8912,1e-05,100,3.91787e-18,3.44353e-19,242.906,9.99969e-18,1.41168e-19,9.9989e-18

15x15,[0;10],15.6671,1e-20,1,3.54161e-17,3.19374e-18,4.3754,6.62266e-18,2.40793e-18,6.59462e-18
15x15,[0;10],15.6671,1e-20,5,4.16122e-17,3.65651e-18,13.1219,6.52788e-18,2.10025e-18,6.51961e-18
15x15,[0;10],15.6671,1e-20,10,3.38025e-17,3.12893e-18,29.8259,5.99962e-18,1.31453e-18,5.95991e-18
15x15,[0;10],15.6671,1e-20,20,3.658e-17,3.27755e-18,55.2752,8.38817e-18,1.60996e-18,8.35925e-18
15x15,[0;10],15.6671,1e-20,30,4.20171e-17,3.66955e-18,79.2116,5.85492e-18,1.65319e-18,5.81248e-18
15x15,[0;10],15.6671,1e-20,50,3.5201e-17,3.17301e-18,138.518,6.55846e-18,2.00211e-18,6.54491e-18
15x15,[0;10],15.6671,1e-20,100,3.86255e-17,3.32909e-18,245.646,6.79211e-18,2.20669e-18,6.80384e-18

15x15,[0;10],15.6671,1e-15,1,3.50172e-17,3.2429e-18,4.0281,5.98554e-18,1.72538e-18,5.98558e-18
15x15,[0;10],15.6671,1e-15,5,3.81732e-17,3.30986e-18,12.7685,4.7642e-18,1.77822e-18,4.75106e-18
15x15,[0;10],15.6671,1e-15,10,3.6037e-17,3.17806e-18,25.8014,3.61285e-18,1.78235e-18,3.5546e-18
15x15,[0;10],15.6671,1e-15,20,4.09286e-17,3.61609e-18,50.002,7.68496e-18,2.72187e-18,7.69709e-18
15x15,[0;10],15.6671,1e-15,30,3.18434e-17,2.76477e-18,73.4986,5.32374e-18,1.47168e-18,5.30348e-18
15x15,[0;10],15.6671,1e-15,50,3.99808e-17,3.55637e-18,118.844,6.08395e-18,1.72878e-18,6.0712e-18
15x15,[0;10],15.6671,1e-15,100,4.00867e-17,3.50354e-18,231.684,4.37742e-18,2.30823e-18,4.31275e-18

15x15,[0;10],15.6671,1e-10,1,6.83564e-17,6.25533e-18,3.9702,6.37195e-18,1.98516e-18,6.40448e-18
15x15,[0;10],15.6671,1e-10,5,3.88094e-17,3.42976e-18,13.9913,7.53497e-18,1.85744e-18,7.52615e-18
15x15,[0;10],15.6671,1e-10,10,4.27404e-17,3.79045e-18,26.4057,4.52258e-18,1.57116e-18,4.56085e-18
15x15,[0;10],15.6671,1e-10,20,3.48825e-17,2.97307e-18,59.596,5.90352e-18,1.02427e-18,5.85473e-18
15x15,[0;10],15.6671,1e-10,30,3.45191e-17,3.02155e-18,79.4763,6.07755e-18,1.76329e-18,6.09686e-18
15x15,[0;10],15.6671,1e-10,50,3.48198e-17,3.03844e-18,138.308,5.99236e-18,2.2852e-18,5.9719e-18
15x15,[0;10],15.6671,1e-10,100,4.73322e-17,4.35925e-18,256.547,7.82058e-18,3.10563e-18,7.82236e-18

15x15,[0;10],15.6671,1e-05,1,6.53152e-07,6.33453e-08,2.8051,9.6939e-08,1.10437e-08,9.68744e-08
15x15,[0;10],15.6671,1e-05,5,3.93032e-17,3.36607e-18,13.6879,4.82953e-18,2.95333e-18,4.79343e-18
15x15,[0;10],15.6671,1e-05,10,3.82308e-17,3.37429e-18,24.0004,6.38455e-18,1.22783e-18,6.36025e-18
15x15,[0;10],15.6671,1e-05,20,3.67155e-17,3.30765e-18,49.5472,8.5952e-18,1.08691e-18,8.58545e-18
15x15,[0;10],15.6671,1e-05,30,3.75464e-17,3.32524e-18,76.8669,1.06243e-17,1.56929e-18,1.06125e-17
15x15,[0;10],15.6671,1e-05,50,3.30953e-17,3.03049e-18,118.835,3.42184e-18,2.61616e-18,3.43314e-18
15x15,[0;10],15.6671,1e-05,100,3.18154e-17,2.87783e-18,239.905,8.22034e-18,2.25933e-18,8.18908e-18

15x15,[0;100],7.90368,1e-20,1,9.30923e-16,7.9129e-17,3.3527,3.44521e-17,3.78472e-17,3.44867e-17
15x15,[0;100],7.90368,1e-20,5,4.95535e-16,4.34817e-17,11.7715,4.25546e-17,2.47768e-17,4.25392e-17
15x15,[0;100],7.90368,1e-20,10,8.74084e-16,7.73908e-17,22.9878,3.75146e-17,3.90987e-17,3.75269e-17
15x15,[0;100],7.90368,1e-20,20,8.2974e-16,7.51895e-17,46.7906,4.03334e-17,2.50786e-17,4.03645e-17
15x15,[0;100],7.90368,1e-20,30,9.48704e-16,8.20983e-17,69.2914,4.21372e-17,2.40995e-17,4.21596e-17
